40.000000
R     1 -180.000   60.000    0.013
R     2 -180.000   60.000    0.013
R     3 -180.000   60.000    0.013
R     4 -180.000   60.000    0.014
R     5 -180.000   60.000    0.014
R     6 -180.000   60.000    0.014
R     7 -180.000   60.000    0.014
R     8 -180.000   60.000    0.014
R     9 -180.000   60.000    0.014
R    10 -180.000   60.000    0.013
R    11 -180.000   60.000    0.011
R    12 -180.000   60.000    0.003
R    13 -180.000   60.000    0.002
R    15 -180.000   60.000    0.001
R    16 -180.000   60.000    0.001
R    17 -180.000   60.000    0.003
R    18 -180.000   60.000    0.005
R    19 -180.000   60.000    0.011
R    20 -180.000   60.000    0.026
R    21 -180.000   60.000    0.027
R    22 -180.000   60.000    0.028
R    23 -180.000   60.000    0.034
R    24 -180.000   60.000    0.037
R    25 -180.000   60.000    0.038
R    26 -180.000   60.000    0.041
R    27 -180.000   60.000    0.041
R    28 -180.000   60.000    0.042
R    29 -180.000   60.000    0.042
R    30 -180.000   60.000    0.042
R    31 -180.000   60.000    0.043
R    32 -180.000   60.000    0.043
R    33 -180.000   60.000    0.043
R    34 -180.000   60.000    0.043
R    35 -180.000   60.000    0.043
R    36 -180.000   60.000    0.041
R    37 -180.000   60.000    0.039
R    38 -180.000   60.000    0.006
R    39 -180.000   60.000    0.006
R    40 -180.000   60.000    0.006
R    41 -180.000   60.000    0.006
R    42 -180.000   60.000    0.007
R    43 -180.000   60.000    0.007
R    44 -180.000   60.000    0.007
R    45 -180.000   60.000    0.006
R    46 -180.000   60.000    0.005
R    47 -180.000   60.000    0.005
R    48 -180.000   60.000    0.003
R    49 -180.000   60.000    0.003
R    50 -180.000   60.000    0.009
R    51 -180.000   60.000    0.011
R    52 -180.000   60.000    0.012
R    53 -180.000   60.000    0.013
R    54 -180.000   60.000    0.013
R     0 -180.000  100.000    0.018
R     1 -180.000  100.000    0.018
R     2 -180.000  100.000    0.018
R     3 -180.000  100.000    0.018
R     4 -180.000  100.000    0.019
R     5 -180.000  100.000    0.019
R     6 -180.000  100.000    0.019
R     7 -180.000  100.000    0.019
R     8 -180.000  100.000    0.018
R     9 -180.000  100.000    0.018
R    10 -180.000  100.000    0.017
R    11 -180.000  100.000    0.014
R    12 -180.000  100.000    0.004
R    13 -180.000  100.000    0.003
R    14 -180.000  100.000    0.001
R    15 -180.000  100.000    0.001
R    16 -180.000  100.000    0.002
R    17 -180.000  100.000    0.005
R    18 -180.000  100.000    0.007
R    19 -180.000  100.000    0.011
R    20 -180.000  100.000    0.023
R    21 -180.000  100.000    0.025
R    22 -180.000  100.000    0.025
R    23 -180.000  100.000    0.029
R    24 -180.000  100.000    0.032
R    25 -180.000  100.000    0.032
R    26 -180.000  100.000    0.034
R    27 -180.000  100.000    0.034
R    28 -180.000  100.000    0.034
R    29 -180.000  100.000    0.035
R    30 -180.000  100.000    0.035
R    31 -180.000  100.000    0.034
R    32 -180.000  100.000    0.034
R    33 -180.000  100.000    0.034
R    34 -180.000  100.000    0.034
R    35 -180.000  100.000    0.034
R    36 -180.000  100.000    0.032
R    37 -180.000  100.000    0.029
R    38 -180.000  100.000    0.007
R    39 -180.000  100.000    0.009
R    40 -180.000  100.000    0.009
R    41 -180.000  100.000    0.009
R    42 -180.000  100.000    0.010
R    43 -180.000  100.000    0.010
R    44 -180.000  100.000    0.010
R    45 -180.000  100.000    0.009
R    46 -180.000  100.000    0.007
R    47 -180.000  100.000    0.007
R    48 -180.000  100.000    0.006
R    49 -180.000  100.000    0.006
R    50 -180.000  100.000    0.014
R    51 -180.000  100.000    0.016
R    52 -180.000  100.000    0.018
R    53 -180.000  100.000    0.018
R    54 -180.000  100.000    0.018
R     0 -180.000  140.000    0.015
R     1 -180.000  140.000    0.015
R     2 -180.000  140.000    0.014
R     3 -180.000  140.000    0.014
R     4 -180.000  140.000    0.015
R     5 -180.000  140.000    0.015
R     6 -180.000  140.000    0.015
R     7 -180.000  140.000    0.015
R     8 -180.000  140.000    0.014
R     9 -180.000  140.000    0.014
R    10 -180.000  140.000    0.013
R    11 -180.000  140.000    0.011
R    12 -180.000  140.000    0.003
R    13 -180.000  140.000    0.002
R    14 -180.000  140.000    0.001
R    15 -180.000  140.000    0.002
R    16 -180.000  140.000    0.003
R    17 -180.000  140.000    0.005
R    18 -180.000  140.000    0.008
R    19 -180.000  140.000    0.011
R    20 -180.000  140.000    0.023
R    21 -180.000  140.000    0.024
R    22 -180.000  140.000    0.025
R    23 -180.000  140.000    0.029
R    24 -180.000  140.000    0.031
R    25 -180.000  140.000    0.032
R    26 -180.000  140.000    0.033
R    27 -180.000  140.000    0.034
R    28 -180.000  140.000    0.034
R    29 -180.000  140.000    0.034
R    30 -180.000  140.000    0.034
R    31 -180.000  140.000    0.033
R    32 -180.000  140.000    0.033
R    33 -180.000  140.000    0.033
R    34 -180.000  140.000    0.033
R    35 -180.000  140.000    0.033
R    36 -180.000  140.000    0.031
R    37 -180.000  140.000    0.028
R    38 -180.000  140.000    0.012
R    39 -180.000  140.000    0.016
R    40 -180.000  140.000    0.016
R    41 -180.000  140.000    0.016
R    42 -180.000  140.000    0.017
R    43 -180.000  140.000    0.017
R    44 -180.000  140.000    0.017
R    45 -180.000  140.000    0.016
R    46 -180.000  140.000    0.013
R    47 -180.000  140.000    0.013
R    48 -180.000  140.000    0.010
